id,label
5797,0
5798,5
5799,1
5800,5
5801,1
5802,2
5803,3
5804,0
5805,1
5806,6
5807,6
5808,4
5809,8
5810,0
5811,2
5812,4
5813,5
5814,2
5815,7
5816,4
5817,9
5818,9
5819,3
5820,6
5821,4
5822,2
5823,0
5824,4
5825,1
5826,5
5827,6
5828,1
5829,3
5830,3
5831,2
5832,9
5833,6
5834,7
5835,1
5836,9
5837,7
5838,8
5839,9
5840,0
5841,5
5842,1
5843,9
5844,7
5845,6
5846,4
5847,5
5848,1
5849,7
5850,6
5851,8
5852,9
5853,3
5854,7
5855,4
5856,5
5857,4
5858,4
5859,9
5860,2
5861,3
5862,5
5863,5
5864,6
5865,8
5866,0
5867,8
5868,3
5869,7
5870,1
5871,0
5872,6
5873,7
5874,6
5875,7
5876,4
5877,7
5878,9
5879,5
5880,9
5881,5
5882,5
5883,0
5884,0
5885,1
5886,5
5887,5
5888,7
5889,8
5890,2
5891,0
5892,5
5893,1
5894,0
5895,6
5896,6
5897,7
5898,2
5899,3
5900,1
5901,4
5902,6
5903,9
5904,7
5905,6
5906,5
5907,4
5908,5
5909,0
5910,4
5911,8
5912,1
5913,7
5914,5
5915,1
5916,4
5917,2
5918,9
5919,1
5920,1
5921,9
5922,1
5923,1
5924,9
5925,0
5926,5
5927,1
5928,7
5929,4
5930,6
5931,2
5932,7
5933,7
5934,5
5935,4
5936,0
5937,0
5938,6
5939,2
5940,9
5941,1
5942,5
5943,1
5944,8
5945,9
5946,5
5947,2
5948,6
5949,8
5950,0
5951,5
5952,7
5953,6
5954,6
5955,6
5956,6
5957,2
5958,8
5959,1
5960,3
5961,1
5962,7
5963,9
5964,0
5965,4
5966,7
5967,8
5968,3
5969,4
5970,0
5971,8
5972,3
5973,5
5974,7
5975,3
5976,7
5977,4
5978,4
5979,1
5980,2
5981,7
5982,7
5983,6
5984,3
5985,9
5986,9
5987,9
5988,8
5989,3
5990,2
5991,5
5992,3
5993,4
5994,6
5995,3
5996,7
5997,3
5998,1
5999,9
6000,6
6001,6
6002,2
6003,1
6004,0
6005,1
6006,1
6007,5
6008,8
6009,0
6010,3
6011,3
6012,0
6013,9
6014,2
6015,1
6016,7
6017,4
6018,4
6019,4
6020,7
6021,3
6022,5
6023,3
6024,1
6025,3
6026,5
6027,4
6028,7
6029,8
6030,8
6031,8
6032,4
6033,5
6034,2
6035,5
6036,1
6037,3
6038,0
6039,3
6040,1
6041,4
6042,2
6043,7
6044,3
6045,5
6046,3
6047,3
6048,6
6049,2
6050,3
6051,8
6052,3
6053,8
6054,7
6055,1
6056,5
6057,0
6058,2
6059,1
6060,9
6061,8
6062,9
6063,0
6064,2
6065,9
6066,7
6067,6
6068,9
6069,9
6070,6
6071,3
6072,1
6073,4
6074,9
6075,1
6076,9
6077,6
6078,2
6079,6
6080,7
6081,8
6082,7
6083,8
6084,1
6085,9
6086,2
6087,3
6088,7
6089,2
6090,4
6091,4
6092,6
6093,1
6094,0
6095,9
6096,7
6097,6
6098,8
6099,4
6100,3
6101,4
6102,1
6103,7
6104,6
6105,5
6106,3
6107,9
6108,8
6109,2
6110,4
6111,6
6112,3
6113,6
6114,8
6115,9
6116,1
6117,0
6118,4
6119,0
6120,1
6121,1
6122,4
6123,8
6124,9
6125,6
6126,9
6127,9
6128,6
6129,1
6130,4
6131,9
6132,8
6133,8
6134,0
6135,9
6136,8
6137,8
6138,0
6139,9
6140,3
6141,9
6142,4
6143,8
6144,5
6145,5
6146,2
6147,5
6148,5
6149,7
6150,3
6151,7
6152,4
6153,3
6154,9
6155,1
6156,3
6157,8
6158,7
6159,7
6160,5
6161,7
6162,4
6163,6
6164,0
6165,1
6166,7
6167,7
6168,4
6169,6
6170,1
6171,9
6172,1
6173,1
6174,2
6175,1
6176,6
6177,4
6178,7
6179,1
6180,9
6181,3
6182,6
6183,1
6184,1
6185,8
6186,4
6187,5
6188,3
6189,6
6190,6
6191,1
6192,6
6193,6
6194,6
6195,3
6196,1
6197,0
6198,1
6199,4
6200,9
6201,5
6202,7
6203,5
6204,2
6205,1
6206,1
6207,4
6208,8
6209,3
6210,7
6211,5
6212,4
6213,1
6214,2
6215,9
6216,1
6217,3
6218,1
6219,8
6220,7
6221,1
6222,1
6223,6
6224,0
6225,4
6226,1
6227,2
6228,4
6229,6
6230,7
6231,8
6232,5
6233,0
6234,0
6235,6
6236,5
6237,5
6238,0
6239,7
6240,7
6241,8
6242,9
6243,0
6244,1
6245,4
6246,7
6247,6
6248,7
6249,6
6250,8
6251,1
6252,2
6253,9
6254,7
6255,3
6256,5
6257,0
6258,0
6259,3
6260,7
6261,6
6262,5
6263,3
6264,6
6265,9
6266,5
6267,7
6268,2
6269,4
6270,0
6271,8
6272,3
6273,0
6274,4
6275,1
6276,4
6277,7
6278,7
6279,3
6280,3
6281,2
6282,4
6283,7
6284,9
6285,1
6286,7
6287,3
6288,2
6289,8
6290,6
6291,2
6292,3
6293,5
6294,2
6295,4
6296,5
6297,5
6298,5
6299,5
6300,0
6301,9
6302,0
6303,5
6304,6
6305,9
6306,3
6307,7
6308,0
6309,2
6310,2
6311,9
6312,0
6313,3
6314,0
6315,1
6316,7
6317,4
6318,6
6319,4
6320,6
6321,1
6322,3
6323,3
6324,1
6325,5
6326,0
6327,4
6328,9
6329,9
6330,7
6331,0
6332,5
6333,5
6334,4
6335,6
6336,4
6337,6
6338,7
6339,1
6340,4
6341,9
6342,1
6343,3
6344,1
6345,1
6346,5
6347,1
6348,7
6349,3
6350,4
6351,6
6352,7
6353,8
6354,9
6355,3
6356,7
6357,8
6358,7
6359,4
6360,3
6361,9
6362,4
6363,7
6364,3
6365,7
6366,2
6367,5
6368,3
6369,1
6370,9
6371,9
6372,1
6373,9
6374,3
6375,2
6376,7
6377,0
6378,0
6379,0
6380,6
6381,9
6382,0
6383,1
6384,8
6385,9
6386,1
6387,6
6388,4
6389,1
6390,1
6391,4
6392,7
6393,5
6394,3
6395,6
6396,5
6397,9
6398,3
6399,5
6400,0
6401,4
6402,6
6403,3
6404,7
6405,8
6406,9
6407,4
6408,2
6409,3
6410,1
6411,2
6412,4
6413,5
6414,4
6415,1
6416,0
6417,5
6418,4
6419,6
6420,1
6421,4
6422,6
6423,3
6424,9
6425,2
6426,0
6427,9
6428,6
6429,2
6430,7
6431,1
6432,9
6433,5
6434,0
6435,8
6436,2
6437,5
6438,3
6439,1
6440,7
6441,3
6442,4
6443,2
6444,9
6445,3
6446,1
6447,1
6448,0
6449,1
6450,3
6451,7
6452,5
6453,2
6454,8
6455,2
6456,7
6457,2
6458,9
6459,5
6460,3
6461,9
6462,3
6463,3
6464,1
6465,7
6466,1
6467,9
6468,1
6469,2
6470,0
6471,3
6472,7
6473,7
6474,3
6475,8
6476,3
6477,8
6478,5
6479,2
6480,3
6481,1
6482,3
6483,6
6484,7
6485,1
6486,0
6487,4
6488,9
6489,0
6490,4
6491,1
6492,1
6493,5
6494,7
6495,8
6496,8
6497,1
6498,8
6499,4
6500,7
6501,7
6502,0
6503,5
6504,0
6505,8
6506,4
6507,1
6508,7
6509,7
6510,9
6511,1
6512,7
6513,9
6514,6
6515,6
6516,3
6517,1
6518,1
6519,8
6520,7
6521,3
6522,1
6523,8
6524,4
6525,4
6526,3
6527,1
6528,1
6529,8
6530,9
6531,4
6532,1
6533,1
6534,1
6535,5
6536,7
6537,0
6538,0
6539,0
6540,1
6541,1
6542,5
6543,0
6544,2
6545,3
6546,8
6547,6
6548,0
6549,2
6550,1
6551,7
6552,0
6553,6
6554,1
6555,9
6556,4
6557,3
6558,9
6559,2
6560,3
6561,0
6562,7
6563,0
6564,6
6565,4
6566,4
6567,6
6568,5
6569,1
6570,1
6571,5
6572,8
6573,4
6574,7
6575,0
6576,1
6577,8
6578,3
6579,3
6580,7
6581,1
6582,1
6583,3
6584,2
6585,7
6586,0
6587,1
6588,4
6589,4
6590,6
6591,3
6592,0
6593,0
6594,3
6595,5
6596,9
6597,1
6598,7
6599,9
6600,8
6601,1
6602,6
6603,3
6604,7
6605,1
6606,5
6607,3
6608,1
6609,0
6610,3
6611,1
6612,9
6613,8
6614,6
6615,1
6616,8
6617,5
6618,0
6619,4
6620,5
6621,5
6622,1
6623,7
6624,7
6625,5
6626,7
6627,3
6628,0
6629,0
6630,0
6631,6
6632,3
6633,0
6634,7
6635,8
6636,8
6637,8
6638,9
6639,3
6640,0
6641,9
6642,8
6643,2
6644,0
6645,4
6646,1
6647,6
6648,1
6649,5
6650,8
6651,1
6652,2
6653,1
6654,1
6655,8
6656,8
6657,9
6658,0
6659,4
6660,3
6661,4
6662,6
6663,8
6664,0
6665,3
6666,5
6667,1
6668,4
6669,5
6670,3
6671,8
6672,8
6673,3
6674,1
6675,1
6676,3
6677,1
6678,7
6679,7
6680,0
6681,6
6682,5
6683,7
6684,3
6685,6
6686,3
6687,0
6688,5
6689,2
6690,9
6691,5
6692,5
6693,1
6694,4
6695,9
6696,4
6697,9
6698,7
6699,0
6700,7
6701,5
6702,7
6703,4
6704,6
6705,1
6706,0
6707,6
6708,0
6709,6
6710,1
6711,4
6712,1
6713,7
6714,9
6715,7
6716,2
6717,9
6718,7
6719,5
6720,0
6721,6
6722,1
6723,7
6724,7
6725,5
6726,7
6727,1
6728,5
6729,4
6730,0
6731,1
6732,4
6733,4
6734,0
6735,0
6736,8
6737,1
6738,7
6739,9
6740,1
6741,8
6742,1
6743,7
6744,3
6745,8
6746,9
6747,2
6748,6
6749,1
6750,5
6751,4
6752,1
6753,7
6754,3
6755,5
6756,9
6757,1
6758,7
6759,6
6760,3
6761,7
6762,9
6763,1
6764,0
6765,8
6766,0
6767,0
6768,9
6769,6
6770,7
6771,3
6772,1
6773,7
6774,9
6775,4
6776,1
6777,3
6778,1
6779,3
6780,0
6781,6
6782,1
6783,6
6784,1
6785,0
6786,5
6787,0
6788,1
6789,7
6790,7
6791,9
6792,1
6793,5
6794,9
6795,1
6796,0
6797,9
6798,8
6799,5
6800,1
6801,9
6802,7
6803,7
6804,2
6805,8
6806,9
6807,1
6808,9
6809,4
6810,1
6811,4
6812,7
6813,4
6814,8
6815,6
6816,1
6817,4
6818,5
6819,1
6820,1
6821,5
6822,0
6823,7
6824,0
6825,6
6826,6
6827,2
6828,4
6829,9
6830,5
6831,1
6832,7
6833,6
6834,7
6835,9
6836,7
6837,8
6838,6
6839,6
6840,3
6841,0
6842,7
6843,5
6844,9
6845,7
6846,9
6847,2
6848,1
6849,2
6850,1
6851,3
6852,4
6853,9
6854,7
6855,6
6856,0
6857,1
6858,5
6859,1
6860,6
6861,5
6862,3
6863,4
6864,9
6865,7
6866,4
6867,4
6868,7
6869,0
6870,5
6871,5
6872,4
6873,0
6874,9
6875,8
6876,5
6877,4
6878,1
6879,9
6880,0
6881,9
6882,3
6883,1
6884,0
6885,6
6886,6
6887,5
6888,0
6889,6
6890,6
6891,9
6892,6
6893,6
6894,1
6895,9
6896,7
6897,1
6898,2
6899,1
6900,3
6901,3
6902,5
6903,1
6904,5
6905,2
6906,5
6907,5
6908,7
6909,6
6910,0
6911,5
6912,2
6913,1
6914,3
6915,6
6916,7
6917,8
6918,4
6919,7
6920,2
6921,9
6922,0
6923,5
6924,1
6925,4
6926,1
6927,5
6928,4
6929,1
6930,8
6931,2
6932,6
6933,0
6934,6
6935,8
6936,4
6937,2
6938,4
6939,5
6940,6
6941,3
6942,6
6943,6
6944,1
6945,1
6946,1
6947,2
6948,5
6949,1
6950,3
6951,1
6952,7
6953,3
6954,8
6955,0
6956,4
6957,3
6958,0
6959,0
6960,9
6961,4
6962,4
6963,6
6964,5
6965,8
6966,2
6967,8
6968,5
6969,6
6970,9
6971,7
6972,9
6973,1
6974,8
6975,8
6976,7
6977,3
6978,5
6979,1
6980,9
6981,7
6982,0
6983,8
6984,7
6985,3
6986,3
6987,0
6988,1
6989,9
6990,8
6991,4
6992,5
6993,8
6994,6
6995,1
6996,7
6997,7
6998,7
6999,6
7000,1
7001,4
7002,2
7003,5
7004,8
7005,5
7006,0
7007,1
7008,7
7009,8
7010,1
7011,6
7012,1
7013,8
7014,6
7015,6
7016,3
7017,3
7018,7
7019,5
7020,1
7021,3
7022,3
7023,5
7024,1
7025,0
7026,9
7027,7
7028,1
7029,6
7030,1
7031,7
7032,9
7033,4
7034,6
7035,6
7036,2
7037,4
7038,7
7039,5
7040,4
7041,9
7042,7
7043,4
7044,1
7045,9
7046,2
7047,2
7048,1
7049,5
7050,4
7051,6
7052,7
7053,3
7054,1
7055,4
7056,0
7057,3
7058,0
7059,7
7060,3
7061,1
7062,0
7063,2
7064,1
7065,0
7066,1
7067,7
7068,4
7069,7
7070,4
7071,6
7072,3
7073,9
7074,5
7075,9
7076,0
7077,7
7078,8
7079,1
7080,6
7081,8
7082,4
7083,0
7084,5
7085,1
7086,1
7087,6
7088,8
7089,6
7090,1
7091,1
7092,4
7093,8
7094,5
7095,0
7096,1
7097,3
7098,7
7099,5
7100,5
7101,2
7102,2
7103,1
7104,1
7105,3
7106,6
7107,1
7108,8
7109,3
7110,3
7111,7
7112,8
7113,5
7114,1
7115,7
7116,6
7117,5
7118,1
7119,3
7120,1
7121,1
7122,3
7123,4
7124,5
7125,2
7126,2
7127,3
7128,1
7129,0
7130,9
7131,4
7132,0
7133,5
7134,7
7135,2
7136,3
7137,4
7138,2
7139,7
7140,1
7141,2
7142,4
7143,8
7144,8
7145,3
7146,0
7147,4
7148,7
7149,9
7150,6
7151,3
7152,1
7153,1
7154,7
7155,2
7156,2
7157,0
7158,0
7159,1
7160,3
7161,4
7162,3
7163,6
7164,7
7165,3
7166,1
7167,7
7168,0
7169,2
7170,2
7171,4
7172,1
7173,8
7174,7
7175,2
7176,8
7177,3
7178,1
7179,1
7180,8
7181,4
7182,5
7183,5
7184,3
7185,0
7186,7
7187,3
7188,9
7189,4
7190,9
7191,1
7192,5
7193,6
7194,8
7195,3
7196,5
7197,9
7198,5
7199,4
7200,5
7201,1
7202,6
7203,5
7204,1
7205,0
7206,4
7207,0
7208,6
7209,6
7210,2
7211,1
7212,0
7213,0
7214,0
7215,1
7216,1
7217,1
7218,1
7219,7
7220,6
7221,0
7222,3
7223,5
7224,8
7225,0
7226,3
7227,9
7228,9
7229,5
7230,5
7231,6
7232,5
7233,7
7234,6
7235,6
7236,3
7237,9
7238,6
7239,6
7240,6
7241,1
7242,1
7243,8
7244,0
7245,7
7246,0
7247,8
7248,0
7249,1
7250,8
7251,1
7252,1
7253,8
7254,1
7255,8
7256,5
7257,6
7258,3
7259,5
7260,9
7261,0
7262,2
7263,1
7264,7
7265,3
7266,7
7267,7
7268,3
7269,7
7270,0
7271,4
7272,8
7273,0
7274,0
7275,8
7276,1
7277,8
7278,3
7279,6
7280,4
7281,6
7282,4
7283,9
7284,4
7285,1
7286,6
7287,8
7288,8
7289,2
7290,2
7291,1
7292,4
7293,5
7294,0
7295,3
7296,8
7297,2
7298,1
7299,6
7300,2
7301,2
7302,4
7303,9
7304,1
7305,6
7306,7
7307,3
7308,2
7309,1
7310,8
7311,8
7312,9
7313,7
7314,0
7315,3
7316,9
7317,7
7318,0
7319,9
7320,6
7321,0
7322,5
7323,7
7324,1
7325,0
7326,6
7327,2
7328,5
7329,5
7330,5
7331,8
7332,5
7333,6
7334,0
7335,0
7336,5
7337,2
7338,7
7339,3
7340,2
7341,4
7342,1
7343,3
7344,2
7345,3
7346,8
7347,7
7348,4
7349,7
7350,7
7351,7
7352,8
7353,7
7354,1
7355,1
7356,4
7357,6
7358,2
7359,9
7360,7
7361,8
7362,7
7363,9
7364,1
7365,9
7366,7
7367,0
7368,6
7369,1
7370,5
7371,6
7372,1
7373,1
7374,1
7375,0
7376,2
7377,1
7378,7
7379,2
7380,1
7381,8
7382,1
7383,1
7384,7
7385,0
7386,4
7387,1
7388,1
7389,5
7390,9
7391,7
7392,9
7393,2
7394,0
7395,2
7396,2
7397,7
7398,5
7399,6
7400,1
7401,8
7402,2
7403,0
7404,9
7405,7
7406,1
7407,4
7408,1
7409,5
7410,0
7411,1
7412,0
7413,2
7414,5
7415,0
7416,5
7417,9
7418,2
7419,5
7420,1
7421,7
7422,7
7423,0
7424,5
7425,9
7426,2
7427,5
7428,1
7429,1
7430,3
7431,3
7432,9
7433,5
7434,8
7435,9
7436,4
7437,5
7438,3
7439,9
7440,3
7441,9
7442,0
7443,4
7444,9
7445,0
7446,6
7447,7
7448,5
7449,9
7450,8
7451,8
7452,9
7453,0
7454,7
7455,8
7456,5
7457,0
7458,4
7459,3
7460,0
7461,7
7462,1
7463,0
7464,8
7465,6
7466,9
7467,1
7468,5
7469,0
7470,3
7471,1
7472,9
7473,0
7474,1
7475,1
7476,4
7477,8
7478,9
7479,1
7480,2
7481,7
7482,3
7483,4
7484,1
7485,5
7486,8
7487,1
7488,3
7489,4
7490,6
7491,6
7492,1
7493,6
7494,4
7495,6
7496,7
7497,1
7498,9
7499,6
7500,8
7501,9
7502,4
7503,2
7504,0
7505,4
7506,9
7507,7
7508,4
7509,4
7510,8
7511,7
7512,0
7513,6
7514,1
7515,8
7516,9
7517,9
7518,6
7519,6
7520,6
7521,6
7522,0
7523,4
7524,9
7525,1
7526,0
7527,2
7528,9
7529,1
7530,1
7531,6
7532,0
7533,8
7534,8
7535,3
7536,7
7537,6
7538,5
7539,9
7540,6
7541,2
7542,5
7543,1
7544,3
7545,7
7546,5
7547,7
7548,1
7549,5
7550,4
7551,0
7552,4
7553,9
7554,1
7555,3
7556,4
7557,2
7558,6
7559,0
7560,0
7561,7
7562,4
7563,1
7564,7
7565,7
7566,0
7567,3
7568,4
7569,8
7570,4
7571,4
7572,5
7573,5
7574,7
7575,0
7576,3
7577,9
7578,7
7579,0
7580,1
7581,2
7582,1
7583,1
7584,6
7585,3
7586,4
7587,4
7588,8
7589,9
7590,1
7591,4
7592,1
7593,1
7594,3
7595,3
7596,0
7597,7
7598,1
7599,4
7600,1
7601,1
7602,2
7603,5
7604,0
7605,0
7606,6
7607,4
7608,9
7609,1
7610,7
7611,3
7612,1
7613,2
7614,9
7615,3
7616,9
7617,4
7618,8
7619,8
7620,5
7621,1
7622,1
7623,1
7624,5
7625,7
7626,0
7627,8
7628,3
7629,6
7630,1
7631,5
7632,3
7633,6
7634,1
7635,8
7636,0
7637,2
7638,2
7639,9
7640,1
7641,0
7642,5
7643,1
7644,0
7645,5
7646,0
7647,8
7648,4
7649,0
7650,1
7651,4
7652,6
7653,6
7654,7
7655,4
7656,1
7657,3
7658,1
7659,1
7660,8
7661,4
7662,4
7663,1
7664,3
7665,1
7666,8
7667,6
7668,3
7669,8
7670,9
7671,9
7672,2
7673,6
7674,4
7675,6
7676,6
7677,9
7678,7
7679,0
7680,1
7681,6
7682,6
7683,7
7684,8
7685,9
7686,6
7687,8
7688,3
7689,0
7690,6
7691,1
7692,0
7693,4
7694,8
7695,5
7696,7
7697,8
7698,1
7699,9
7700,2
7701,0
7702,1
7703,0
7704,9
7705,7
7706,9
7707,5
7708,7
7709,4
7710,7
7711,9
7712,1
7713,5
7714,0
7715,8
7716,2
7717,3
7718,2
7719,1
7720,3
7721,1
7722,6
7723,6
7724,7
7725,3
7726,0
7727,3
7728,8
7729,7
7730,1
7731,1
7732,1
7733,2
7734,9
7735,4
7736,9
7737,1
7738,9
7739,1
7740,0
7741,7
7742,1
7743,5
7744,9
7745,1
7746,8
7747,5
7748,5
7749,4
7750,4
7751,3
7752,5
7753,7
7754,7
7755,1
7756,8
7757,9
7758,1
7759,5
7760,4
7761,3
7762,6
7763,4
7764,1
7765,3
7766,5
7767,4
7768,1
7769,1
7770,6
7771,4
7772,2
7773,2
7774,9
7775,7
7776,8
7777,5
7778,7
7779,4
7780,4
7781,3
7782,9
7783,7
7784,8
7785,1
7786,5
7787,8
7788,5
7789,5
7790,1
7791,4
7792,9
7793,6
7794,3
7795,8
7796,4
7797,1
7798,3
7799,6
7800,6
7801,8
7802,0
7803,8
7804,4
7805,4
7806,5
7807,6
7808,7
7809,0
7810,6
7811,4
7812,1
7813,6
7814,2
7815,7
7816,1
7817,2
7818,5
7819,1
7820,9
7821,1
7822,8
7823,4
7824,6
7825,6
7826,8
7827,3
7828,2
7829,1
7830,4
7831,3
7832,7
7833,8
7834,0
7835,6
7836,2
7837,8
7838,3
7839,0
7840,3
7841,1
7842,8
7843,9
7844,6
7845,8
7846,7
7847,4
7848,7
7849,4
7850,3
7851,9
7852,0
7853,9
7854,6
7855,0
7856,1
7857,6
7858,4
7859,8
7860,8
7861,6
7862,6
7863,9
7864,7
7865,4
7866,6
7867,8
7868,9
7869,0
7870,1
7871,8
7872,5
7873,0
7874,5
7875,0
7876,7
7877,5
7878,2
7879,6
7880,0
7881,5
7882,4
7883,2
7884,1
7885,1
7886,1
7887,5
7888,1
7889,3
7890,7
7891,7
7892,4
7893,1
7894,7
7895,9
7896,8
7897,1
7898,3
7899,5
7900,0
7901,1
7902,3
7903,2
7904,0
7905,5
7906,9
7907,5
7908,9
7909,0
7910,1
7911,0
7912,6
7913,7
7914,3
7915,3
7916,9
7917,4
7918,2
7919,2
7920,1
7921,9
7922,1
7923,7
7924,7
7925,8
7926,8
7927,7
7928,7
7929,3
7930,1
7931,7
7932,8
7933,1
7934,1
7935,8
7936,1
7937,1
7938,7
7939,1
7940,8
7941,8
7942,5
7943,0
7944,1
7945,0
7946,1
7947,2
7948,9
7949,2
7950,5
7951,1
7952,6
7953,4
7954,2
7955,5
7956,4
7957,8
7958,8
7959,3
7960,4
7961,5
7962,6
7963,1
7964,4
7965,5
7966,0
7967,5
7968,1
7969,9
7970,8
7971,3
7972,3
7973,1
7974,8
7975,7
7976,1
7977,8
7978,8
7979,1
7980,3
7981,4
7982,7
7983,9
7984,6
7985,9
7986,9
7987,1
7988,3
7989,4
7990,1
7991,1
7992,2
7993,8
7994,0
7995,5
7996,1
7997,9
7998,9
7999,5
8000,5
8001,2
8002,6
8003,0
8004,6
8005,9
8006,8
8007,4
8008,7
8009,8
8010,5
8011,4
8012,4
8013,9
8014,8
8015,9
8016,7
8017,0
8018,9
8019,2
8020,5
8021,1
8022,6
8023,0
8024,1
8025,0
8026,3
8027,7
8028,3
8029,3
8030,1
8031,4
8032,6
8033,3
8034,3
8035,7
8036,2
8037,9
8038,6
8039,9
8040,2
8041,1
8042,5
8043,5
8044,4
8045,7
8046,1
8047,8
8048,9
8049,1
8050,0
8051,7
8052,4
8053,1
8054,9
8055,0
8056,1
8057,4
8058,3
8059,0
8060,4
8061,3
8062,3
8063,9
8064,0
8065,4
8066,3
8067,4
8068,3
8069,9
8070,7
8071,6
8072,8
8073,7
8074,7
8075,5
8076,2
8077,7
8078,1
8079,5
8080,8
8081,1
8082,7
8083,9
8084,2
8085,3
8086,9
8087,3
8088,3
8089,5
8090,4
8091,7
8092,1
8093,4
8094,9
8095,6
8096,6
8097,2
8098,3
8099,3
8100,9
8101,7
8102,6
8103,0
8104,9
8105,6
8106,4
8107,1
8108,0
8109,2
8110,2
8111,9
8112,8
8113,3
8114,6
8115,9
8116,0
8117,2
8118,1
8119,6
8120,3
8121,0
8122,4
8123,1
8124,7
8125,1
8126,7
8127,6
8128,9
8129,5
8130,1
8131,1
8132,7
8133,8
8134,1
8135,6
8136,7
8137,5
8138,9
8139,4
8140,3
8141,2
8142,8
8143,9
8144,1
8145,9
8146,7
8147,8
8148,6
8149,1
8150,9
8151,1
8152,7
8153,1
8154,3
8155,6
8156,3
8157,1
8158,3
8159,6
8160,8
8161,9
8162,8
8163,7
8164,4
8165,1
8166,7
8167,1
8168,9
8169,1
8170,3
8171,7
8172,2
8173,6
8174,9
8175,6
8176,8
8177,8
8178,2
8179,3
8180,3
8181,0
8182,3
8183,8
8184,5
8185,1
8186,6
8187,7
8188,4
8189,3
8190,0
8191,1
8192,4
8193,6
8194,2
8195,2
8196,3
8197,2
8198,1
8199,1
8200,2
8201,7
8202,3
8203,8
8204,9
8205,6
8206,0
8207,6
8208,1
8209,4
8210,9
8211,6
8212,2
8213,7
8214,7
8215,3
8216,7
8217,9
8218,8
8219,0
8220,7
8221,4
8222,1
8223,1
8224,0
8225,7
8226,9
8227,0
8228,5
8229,4
8230,3
8231,1
8232,8
8233,6
8234,1
8235,7
8236,0
8237,8
8238,7
8239,0
8240,2
8241,8
8242,1
8243,0
8244,5
8245,9
8246,5
8247,5
8248,0
8249,6
8250,1
8251,0
8252,8
8253,4
8254,8
8255,9
8256,1
8257,8
8258,7
8259,8
8260,8
8261,5
8262,5
8263,1
8264,8
8265,1
8266,6
8267,3
8268,4
8269,2
8270,3
8271,0
8272,7
8273,0
8274,9
8275,3
8276,4
8277,9
8278,5
8279,1
8280,2
8281,9
8282,9
8283,3
8284,8
8285,6
8286,7
8287,2
8288,7
8289,1
8290,0
8291,0
8292,9
8293,1
8294,1
8295,2
8296,6
8297,6
8298,1
8299,9
8300,0
8301,2
8302,5
8303,0
8304,2
8305,1
8306,1
8307,8
8308,4
8309,6
8310,7
8311,9
8312,9
8313,7
8314,6
8315,3
8316,4
8317,8
8318,0
8319,0
8320,9
8321,8
8322,5
8323,5
8324,5
8325,4
8326,7
8327,9
8328,2
8329,3
8330,9
8331,3
8332,0
8333,1
8334,4
8335,4
8336,8
8337,9
8338,3
8339,6
8340,2
8341,9
8342,5
8343,9
8344,4
8345,8
8346,4
8347,4
8348,7
8349,8
8350,2
8351,3
8352,9
8353,9
8354,1
8355,5
8356,7
8357,6
8358,6
8359,6
8360,6
8361,0
8362,3
8363,9
8364,4
8365,1
8366,8
8367,2
8368,1
8369,3
8370,9
8371,1
8372,9
8373,6
8374,3
8375,5
8376,0
8377,9
8378,8
8379,2
8380,4
8381,7
8382,2
8383,2
8384,5
8385,8
8386,8
8387,9
8388,6
8389,7
8390,3
8391,4
8392,0
8393,4
8394,9
8395,7
8396,9
8397,7
8398,6
8399,1
8400,1
8401,8
8402,5
8403,7
8404,1
8405,6
8406,0
8407,4
8408,1
8409,8
8410,3
8411,3
8412,8
8413,1
8414,3
8415,4
8416,2
8417,8
8418,3
8419,6
8420,4
8421,1
8422,0
8423,1
8424,6
8425,6
8426,0
8427,8
8428,6
8429,8
8430,8
8431,4
8432,8
8433,9
8434,0
8435,1
8436,0
8437,8
8438,7
8439,8
8440,7
8441,3
8442,9
8443,2
8444,6
8445,7
8446,8
8447,3
8448,1
8449,8
8450,6
8451,6
8452,5
8453,1
8454,1
8455,8
8456,9
8457,1
8458,2
8459,4
8460,4
8461,9
8462,7
8463,5
8464,7
8465,3
8466,5
8467,3
8468,3
8469,5
8470,7
8471,3
8472,3
8473,5
8474,7
8475,1
8476,6
8477,0
8478,5
8479,4
8480,7
8481,0
8482,7
8483,4
8484,8
8485,1
8486,4
8487,1
8488,4
8489,3
8490,6
8491,9
8492,3
8493,1
8494,1
8495,8
8496,8
8497,3
8498,7
8499,1
8500,7
8501,7
8502,0
8503,5
8504,8
8505,8
8506,8
8507,4
8508,6
8509,5
8510,4
8511,2
8512,3
8513,7
8514,1
8515,7
8516,7
8517,1
8518,3
8519,1
8520,4
8521,5
8522,4
8523,7
8524,0
8525,4
8526,1
8527,7
8528,1
8529,1
8530,4
8531,1
8532,5
8533,7
8534,8
8535,8
8536,7
8537,2
8538,9
8539,3
8540,4
8541,6
8542,6
8543,3
8544,4
8545,1
8546,5
8547,7
8548,8
8549,1
8550,0
8551,6
8552,4
8553,0
8554,0
8555,0
8556,2
8557,0
8558,3
8559,1
8560,3
8561,1
8562,8
8563,4
8564,6
8565,3
8566,6
8567,6
8568,7
8569,1
8570,6
8571,3
8572,7
8573,6
8574,9
8575,5
8576,6
8577,5
8578,8
8579,3
8580,1
8581,9
8582,4
8583,1
8584,4
8585,8
8586,7
8587,6
8588,0
8589,4
8590,7
8591,9
8592,0
8593,1
8594,3
8595,1
